교육청코드,학교코드,학교명,급식일자,식사명,급식식단
B10,7010118,강서고등학교,20250610,중식,현미밥 <br/>소고기미역국 (2.5.6.8.9.13.15.16.18)<br/>안동찜닭 (5.6.13.15.18)<br/>오징어야채초무침 (5.6.13.17)<br/>에그랑땡&케찹 (1.2.5.6.10.12.15.16)<br/>배추김치(포기) (9)<br/>초코우유 (2)
B10,7010118,강서고등학교,20250611,중식,혼합잡곡밥 (5)<br/>쌀국수 (5.6.15.16.18)<br/>찹스테이크조림 (1.2.5.6.10.12.13.15.16)<br/>만두강정 (1.5.6.10.12.13.15.16.18)<br/>배추김치(포기) (9)<br/>참깨드레싱 (13.1.5)<br/>오렌지주스(100) (13)<br/>그린샐러드2 
B10,7010118,강서고등학교,20250612,중식,짜장덮밥 (2.5.6.10.13.15.16.18)<br/>짬뽕국 (2.5.6.9.13.15.16.17.18)<br/>고기튀김&초간장 (1.5.6.10.13)<br/>배추김치(포기) (9)<br/>아이스망고 <br/>방울카프레제샐러드 (2.5.6.12)
B10,7010118,강서고등학교,20250613,중식,귀리밥 <br/>사골곰국&소면 (2.5.6.13.16)<br/>두부양념조림 (5.6.13)<br/>햄마늘쫑진미무침 (1.2.5.6.10.13.15.16.17)<br/>칠리소스닭다리구이 (5.6.12.13.15.18)<br/>깍두기 (9)
B10,7010118,강서고등학교,20250616,중식,기장밥 <br/>순두부찌개 (1.5.6.9.10.13.18)<br/>상추치커리무침 (5.6.13)<br/>우불고기 (5.6.13.16)<br/>새우멘보샤&칠리소스 (1.5.6.9.12.13.18)<br/>배추김치(포기) (9)<br/>청사과 
B10,7010118,강서고등학교,20250617,중식,병아리콩밥 <br/>얼큰계란탕 (1.5.6.8.9.13.16.18)<br/>게맛살오이냉채 (1.5.6.8.13)<br/>뼈없는닭갈비 (2.5.6.12.13.15.16.18)<br/>바삭고기만두&초간장 (1.5.6.10.13.16.18)<br/>배추김치(포기) (9)
B10,7010118,강서고등학교,20250618,중식,율무밥 <br/>열무된장국 (5.6.8.9.18)<br/>건파래볶음 (5)<br/>어묵떡볶이 (1.2.5.6.13.15.18)<br/>치즈돈까스 (1.2.5.6.10)<br/>배추김치(포기) (9)<br/>돈까스소스 (5.6.12.13.18)<br/>요구르트 (2)
B10,7010118,강서고등학교,20250519,석식,칼슘찹쌀밥(석식) <br/>황태국 (1.2.5.6.8.9.13.15.16.18)<br/>모짜렐라치즈볼 (1.2.5.6)<br/>바베큐불닭&또띠아 (2.5.6.12.13.15.16)<br/>배추김치(포기) (9)<br/>과일샐러드 (1.5.12.13)<br/>딸기우유 (2)
B10,7010118,강서고등학교,20250520,석식,칼슘찹쌀밥(석식) <br/>설렁탕(소면) (2.5.6.13.16)<br/>오이소박이 (13)<br/>매콤어두부전 (5.6.13)<br/>깍두기 (9)<br/>감귤주스 (13)
B10,7010118,강서고등학교,20250521,석식,칼슘찹쌀밥(석식) <br/>얼큰하얀짬뽕 (5.6.9.13.17.18)<br/>트위스트피자빵 (1.2.5.6.10.12.13.15.16)<br/>두부카츠 (1.2.5.6.10.12.13.15.16)<br/>배추김치(포기) (9)<br/>칠리소스(케찹) (5.6.12.13)<br/>사과(1/4개) <br/>메쉬드포테이토 (1.5.6.13)
B10,7010118,강서고등학교,20250522,석식,유부크래미초밥 (1.2.5.6.8.9.13.16.18)<br/>콘치즈모닝빵 (1.2.5.6.13)<br/>차돌박이된장찌개 (5.6.8.9.13.16.18)<br/>무쌈 <br/>골뱅이야채무침&쫄면 (5.6.13.17)<br/>훈제닭다리살바베큐&겨자소스 (1.5.6.13.15)<br/>배추김치(포기) (9)<br/>포도주스2 (13)
B10,7010118,강서고등학교,20250523,석식,칼슘찹쌀밥(석식) <br/>감자수제비국 (1.2.5.6.8.9.13.15.16.18)<br/>등갈비김치찜 (5.6.9.10.13)<br/>들기름메밀국수 (3.5.6.7.18)<br/>통새우만두 (1.5.6.9.10.13.15.16.17.18)<br/>깍두기 (9)<br/>모나카아이스크림 (1.2.5)
B10,7010118,강서고등학교,20250526,석식,칼슘찹쌀밥(석식) <br/>도토리묵국수 (1.2.5.6.8.9.13.15.16.18)<br/>닭봉단호박조림 (5.6.13.15.18)<br/>참치김치볶음&온두부 (2.5.6.9.13.15.16.18)<br/>타코야끼 (1.2.5.6.12.13.16)<br/>깍두기 (9)<br/>링&초코볼요거트 (2)
B10,7010118,강서고등학교,20250527,석식,칼슘찹쌀밥(석식) <br/>해물누룽지탕 (5.6.9.13.17.18)<br/>동파육 (5.6.10.13.18)<br/>츄로소시지 (1.2.5.6.10.16)<br/>배추김치(포기) (9)<br/>무말랭이쪽파무침 (13)<br/>매실에이드 
B10,7010118,강서고등학교,20250528,석식,영양밥 <br/>우유생크림오믈렛 (1.2.5.6)<br/>닭다리삼계탕 (13.15)<br/>고기야채완자 (1.2.5.6.15.16)<br/>배추김치(포기) (9)<br/>석박지 (9)
B10,7010118,강서고등학교,20250529,석식,참치마요밥(데리야끼) (6.13.16.18.1.5)<br/>열무김치국수(대) (1.5.6.9.13.16)<br/>매콤밀떡볶이 (5.6.13)<br/>감자튀김&갈릭버터소스 (5.6)<br/>당면야끼만두 (1.5.6.10.13.15.16.18)<br/>파인애플주스180 (2)<br/>단무지(스틱) 
B10,7010118,강서고등학교,20250530,석식,칼슘찹쌀밥(석식) <br/>일품양지파개장&소면 (1.5.6.8.9.13.16.18)<br/>영양부추무침 (5.6.13)<br/>오징어파프리카초회 (5.6.13.17)<br/>갈비맛돼지후라이튀김 (1.5.6.10)<br/>배추김치(포기) (9)<br/>솔티카라멜팝콘 (2.5)
B10,7010118,강서고등학교,20250602,석식,칼슘찹쌀밥(석식) <br/>레몬케이크 (1.2.5.6)<br/>쫄면순두부찌개 (1.5.6.10.13)<br/>스팸감자조림 (1.2.5.6.10.13.15.16)<br/>난자완스 (1.2.5.6.10.13.18.15.16)<br/>상추사과무침 (3.5.6.7.13.18)<br/>배추김치(포기) (9)
B10,7010118,강서고등학교,20250604,석식,칼슘찹쌀밥(석식) <br/>도넛(더티초코도넛) (1.2.5.6)<br/>갈비탕 (1.5.6.13.16)<br/>야채춘권&초간장 (1.5.6.10.13.16.18)<br/>깍두기 (9)<br/>한라봉주스1 (13)
B10,7010118,강서고등학교,20250605,석식,칼슘찹쌀밥(석식) <br/>물만두국 (1.5.6.8.9.10.13.16.18)<br/>알감자샐러드 (1.2.4.5.13)<br/>파프리카닭살볶음 (5.6.13.15.18)<br/>분홍소세지전&케찹 (1.5.6.12)<br/>배추김치(포기) (9)<br/>자몽에이드 
B10,7010118,강서고등학교,20250609,석식,칼슘찹쌀밥(석식) <br/>닭칼국수 (2.6.8.9.13.15.18)<br/>숙주당근무침 (13)<br/>어묵채볶음 (1.5.6.13)<br/>오징어실채볶음 (5.6.13.17)<br/>찰도그롤 (2.5.6.10.12.15)<br/>배추김치(포기) (9)<br/>미숫가루 (2.5.13)
B10,7010118,강서고등학교,20250610,석식,곤드레나물밥 (5.6.13)<br/>햄감자짜글이 (1.2.5.6.8.9.10.15.16.18)<br/>오이소박이 (13)<br/>고추잡채&꽃빵 (2.5.6.10.13.15.16.18)<br/>배추김치(포기) (9)<br/>복숭아에이드 (11)<br/>파인애플 
B10,7010118,강서고등학교,20250611,석식,칼슘찹쌀밥(석식) <br/>참치김치찌개 (2.5.6.8.9.13.15.16.18)<br/>마크니커리소스 (2.5.6.12.13.16.18)<br/>수제탄두리치킨 (2.5.6.12.13.15)<br/>깍두기 (9)<br/>꽃맛살샐러드 (1.5.6.8.13.18)<br/>딸바라떼 (2)
B10,7010118,강서고등학교,20250612,석식,칼슘찹쌀밥(석식) <br/>비빔메밀국수 (3.5.6.7.13.18)<br/>고구마찰약밥 (4.5.14.19)<br/>소고기콩나물해장국 (2.5.6.8.9.13.15.16.18)<br/>등갈비소금구이 (10.13)<br/>배추김치(포기) (9)<br/>감귤주스 (13)
B10,7010118,강서고등학교,20250613,석식,칼슘찹쌀밥(석식) <br/>사과파이 (1.2.5.6)<br/>꼬치어묵우동탕(대)떡 (1.5.6.9.13)<br/>떡갈비＆양파소스 (1.2.5.6.10.12.13.15.16.18)<br/>왕새우튀김&간장 (1.5.6.9.13)<br/>깍두기 (9)<br/>플레인요구르트 (2)
B10,7010118,강서고등학교,20250616,석식,칼슘찹쌀밥(석식) <br/>잔치국수 (1.2.5.6.8.9.13.15.16.18)<br/>골뱅이야채무침 (5.6.13.17)<br/>데리마요치킨직화스테이크&채소 (1.5.6.13.15)<br/>깍두기 (9)<br/>요구르트(앙팡) (2)<br/>메쉬드포테이토 (1.5.6.13)
B10,7010118,강서고등학교,20250617,석식,칼슘찹쌀밥(석식) <br/>비빔냉면 (3.5.6.13)<br/>된장찌개 (5.6.8.9.18)<br/>버섯양파구이 <br/>삼겹살철판구이 (10)<br/>배추김치(포기) (9)<br/>상추쌈&쌈장 (5.6.13)<br/>블루베리 
B10,7010118,강서고등학교,20250618,석식,베이컨깍두기볶음밥 (2.9.10.13)<br/>도토리묵냉국수 (1.5.6.9.13.16)<br/>파채무침 (13)<br/>계란후라이&김가루 (1)<br/>갈비육전 (5.6.10.12.16.1.2)<br/>배추김치(포기) (9)<br/>초코프리첼 (2.5.6)<br/>망고에이드 (2)
B10,7010958,강일고등학교,20250519,중식,"현미밥! <br/>닭개장! (1.5.6.15)<br/>깻잎순무침 (5.6.13)<br/>매콤돈사태떡찜 (5.6.10)<br/>햄스크램블에그 (1.2.5.6.10.15.16)<br/>깍두기 (9)<br/>삼색과일컵(파인,키위,방토) "
B10,7010958,강일고등학교,20250520,중식,수제오이피클 (13)<br/>투움바파스타 (1.2.5.6.9.10.12.13.15.16)<br/>불고기조각피자 (1.2.5.6.10.12.13.15.16)<br/>수박화채 (2.13)<br/>케이준샐러드 (1.2.4.5.6.12.13.15.18)
B10,7010958,강일고등학교,20250521,중식,클로렐라밥! <br/>두부김치국 (5.9)<br/>감바스 알 아히요 (2.5.6.9.12.13)<br/>취나물무침! (5.6)<br/>파채너비아니/스테이크소스 (1.5.6.10.12.13.16)<br/>깻잎김치 (9)<br/>딸기요거트라떼 (2)
B10,7010958,강일고등학교,20250522,중식,녹두밥! <br/>홍합살미역국! (5.6.18)<br/>양파초절임 (5.6.13)<br/>수제비대패제육볶음 (5.6.10.13)<br/>오징어부추전 (1.5.6.17)<br/>깍두기 (9)<br/>조각배 
B10,7010958,강일고등학교,20250523,중식,"햄야채주먹밥 (1.2.5.6.10.15.16)<br/>탄탄면 (1.2.4.5.6.9.10.12.13.15.16.17.18)<br/>배추김치! (9)<br/>타코야끼/데리야끼소스,마요네즈 (1.2.5.6.13)<br/>수제요거트/코코볼,콘프레이크 (2.5.6)<br/>콥샐러드 (1.5.6.10.12.13)"
B10,7010958,강일고등학교,20250526,중식,수제밥버거 (1.2.5.9)<br/>맑은콩나물국! (5)<br/>계란떡볶이&김말이튀김 (1.2.5.6.12.13.16)<br/>오징어튀김 (1.5.6.17)<br/>배추김치! (9)<br/>조각사과(농산) 
B10,7010958,강일고등학교,20250527,중식,돈까스카레덮밥! (1.2.5.6.10.12.13.16)<br/>유부우동국물 (1.5.6.9.13)<br/>오이지무침 <br/>깍두기 (9)<br/>소떡소떡/소떡소스 <br/>아이스크림(설레임/쿠앤크맛) (1.2)
B10,7010958,강일고등학교,20250528,중식,오색현미밥! <br/>조랭이떡국 (1)<br/>알감자조림(無) (5.6.13)<br/>상추치커리겉절이! (5.6.13)<br/>차돌박이숙주볶음 (16)<br/>깻잎김치 (9)<br/>깔라만시레몬에이드 
B10,7010958,강일고등학교,20250529,중식,통밀밥! (6)<br/>감자양파국! (5.6.9)<br/>부추무침 (5.6.13)<br/>매콤오리불고기 (5.6.13)<br/>총각김치 (9)<br/>반달레몬무쌈 <br/>반쪽키위(골드키위) 
B10,7010958,강일고등학교,20250530,중식,스팸김치덮밥/김가루 (1.2.5.6.9.10.13.15.16.18)<br/>팽이미소장국! (5.6)<br/>오지치즈후라이 (2.5.6.10.13.16)<br/>야채가마보꼬바/머스터드소스 (1.5.6.13)<br/>오이소박이 (9)<br/>아이스미숫가루 (2.5.13)
B10,7010958,강일고등학교,20250602,중식,현미밥! <br/>별속떡국! (1.16)<br/>요아정(요구르트아이스크림정석)/팝콘카라멜 (1.2.5)<br/>연두부/양념장! (5.6)<br/>오징어실채볶음 (5.13.17)<br/>허니고구마치즈돈가스/돈가스소스 (1.2.5.6.10.12.13.18)<br/>깍두기 (9)
B10,7010958,강일고등학교,20250604,중식,중화계란볶음밥/짜장소스 (1.5.6.9.10.13.16)<br/>짬뽕수제비국 (2.5.6.9.10.13.16.17.18)<br/>지파이(대만식치킨튀김)/버터크런치시즈닝 (1.2.5.6.15)<br/>백김치 (9)<br/>단무지무침 (13)<br/>조각메론! 
B10,7010958,강일고등학교,20250605,중식,클로렐라밥! <br/>감자양파국! (5.6.9)<br/>김치등갈비찜! (5.6.9.10.13)<br/>콩나물잡채! (1.5.6)<br/>시금치된장무침 (5.6)<br/>깻잎김치 (9)<br/>조각배 
B10,7010958,강일고등학교,20250609,중식,기장밥! <br/>낙지연포탕 (5.6.13.18)<br/>삼색계란찜 (1)<br/>얼갈이된장무침 (5.6)<br/>돈육대파오븐구이 (5.6.10.12.13)<br/>깍두기 (9)<br/>반쪽키위 
B10,7010958,강일고등학교,20250610,중식,돈야채비빔밥/고추장소스 (5.6.10.13)<br/>유부된장국! (5.6)<br/>닭봉조림! (5.6.13.15)<br/>김가루쪽파무침! (5.6.13)<br/>배추김치! (9)<br/>거꾸로먹는야쿠르트(샤인머스캣) (2)<br/>수제인절미토스트 (2.5.6.13)
B10,7010958,강일고등학교,20250611,중식,"아미노쌀밥! <br/>열무된장국! (5.6)<br/>치킨스테이크/스테이크소스 (1.2.5.6.12.13.15.16)<br/>쫄면야채무침! (5.6.13)<br/>상추치커리겉절이! (5.6.13)<br/>백김치 (9)<br/>삼색과일컵(파인,포도,방토) "
B10,7010958,강일고등학교,20250612,중식,오색현미밥! <br/>북어콩나물국! (1.5.9)<br/>두부쑥갓무침 (5)<br/>순살닭갈비 (5.6.13.15)<br/>총각김치 (9)<br/>수제청귤에이드 <br/>고구마샐러드 (1.5.13)
B10,7010958,강일고등학교,20250613,중식,"햄야채주먹밥 (1.2.5.6.10.15.16)<br/>열무김치말이국수! (5.6.13.16)<br/>감자고기,김치손만두찜/초간장 (1.5.6.10.13.16.18)<br/>도깨비감자핫도그/케찹 (1.2.5.6.10.12.16)<br/>허쉬 초코 앤 쿠키 콘 아이스크림 (1.2.5)"
B10,7010958,강일고등학교,20250616,중식,녹두누룽지닭죽 (2.5.6.13.15.16)<br/>양파초절임 (5.6.12.13)<br/>배추겉절이! <br/>명엽채볶음 (5.6.13)<br/>해물부추전/양념장! (1.5.6.9.17)<br/>조각참외 
B10,7010958,강일고등학교,20250617,중식,칼슘찹쌀밥 <br/>단호박카레소스/갈릭난(k) (2.5.6.12.13.16)<br/>계란떡볶이! (1.2.5.6.12.13.16)<br/>오이지무침 <br/>깍두기 (9)<br/>수제휘핑딸기샤베트 (2)<br/>양상추샐러드/참깨드레싱 (1.5.13)
B10,7010958,강일고등학교,20250618,중식,차조밥! <br/>고사리토장국! (5.6.16)<br/>무생채! (5.6.13)<br/>차돌박이숙주볶음 (16)<br/>매콤어묵볶음 (1.5.6.13.18)<br/>깻잎김치 (9)<br/>파인애플! 
B10,7010058,개포고등학교,20250519,중식,혼합잡곡밥 <br/>오징어콩나물무채국 (5.17)<br/>돈육김치볶음&온두부 (5.9.10.13)<br/>한식어묵잡채 (1.5.6.12.13.18)<br/>오이소박이김치 (9)<br/>꿀치즈토마토 (2.12.13)
B10,7010058,개포고등학교,20250520,중식,치밥 (1.2.5.6.12.13.15.18)<br/>부들어묵국 (1.5.6.7.18)<br/>회오리감자 (5.6)<br/>배추김치 (9)<br/>양배추사과샐러드&파인유자소스(셀프) (1.2.5.6.13)<br/>수제요아정(이벤트) (1.2.5.6)
B10,7010058,개포고등학교,20250521,중식,백미밥 <br/>양송이크림스프 (2.5.6.13.16)<br/>갈릭파이 (1.2.5.6)<br/>스크램블에그 (1.2.5.6.10.15.16)<br/>경양식돈까스&브라운소스 (1.2.5.6.10.12.13.16)<br/>깍두기 (9)<br/>그린샐러드&블루베리요거트소스(셀프) (1.2.5.6.13)<br/>수제피클(셀프) (13)
B10,7010058,개포고등학교,20250522,중식,수수기장밥 <br/>설렁탕&소면 (1.5.6.13.15.16)<br/>양배추부추겉절이 (5.6.13)<br/>순대야채볶음 (2.5.6.10.13.16)<br/>두부까스&참깨소스 (1.5.6.13)<br/>깍두기 (9)<br/>오렌지 
B10,7010058,개포고등학교,20250523,중식,달걀볶음밥(소) (1.5.6.13.18)<br/>짜장면 (5.6.10.13.16)<br/>미니짬뽕면 (5.6.9.10.17.18)<br/>딤섬(새우&고기) (1.5.6.8.9.10.16)<br/>단무지무침(부채꼴) (13)<br/>배추겉절이 (9)<br/>초코쭈쭈바 (2.13)
B10,7010058,개포고등학교,20250526,중식,백미밥 <br/>표고부추달걀국 (1.5.6)<br/>토마토치커리유자무침 (5.6.12.13)<br/>고추잡채&꽃빵연유튀김 (2.5.6.10.13.18)<br/>배추김치 (9)<br/>마파두부덮밥소스 (5.6.10.12.13.18)
B10,7010058,개포고등학교,20250527,중식,"혼합잡곡밥 <br/>북어무국 (1.5.6)<br/>돼지갈비찜 (5.6.10.13.18)<br/>삼색나물(시금치,무생채,콩나물) (5.6)<br/>오징어김치전 (1.5.6.9.17)<br/>배추김치 (9)<br/>참외 "
B10,7010058,개포고등학교,20250528,중식,김가루주먹밥 (1.2.5.6.9.13.16.18)<br/>유부우동국물 (1.2.5.6.7.9.18)<br/>매콤밀떡볶이 (1.2.5.6.10.13.15.16)<br/>깍둑단무지 <br/>순살치킨&야채튀김 (1.2.5.6.15.18)<br/>양배추샐러드&케요네즈 (1.5.12.13)<br/>스위트자몽주스 (13)
B10,7010058,개포고등학교,20250529,중식,통밀차조수수밥 (6)<br/>육개장 (1.5.6.9.16.17.18)<br/>청경채겉절이(셀프) (5.6.13)<br/>계란말이&치즈비엔나 (1.2.5.6.10.12.15.16)<br/>삼치살데리소스구이 (5.6.13)<br/>알타리김치 (9)
B10,7010058,개포고등학교,20250530,중식,열무나물비빔밥&계란후라이 (1.5.6.13)<br/>순두부백탕 (1.5.6)<br/>새우꼬치&콘소스 (1.2.5.6.9.13)<br/>백김치 (9)<br/>우리쌀식혜 <br/>수리취떡(절편&꿀떡) 
B10,7010058,개포고등학교,20250602,중식,"곤드레나물밥(고기무),부추양념장 (5.6)<br/>북어무국 (1.5.6)<br/>두부양념조림 (5.6.13)<br/>무쌈오절판 (1.5.6.13)<br/>훈제오리구이 <br/>배추김치 (9)<br/>방울토마토 (12)"
B10,7010058,개포고등학교,20250604,중식,혼합잡곡밥 <br/>김치참치찌개 (5.6.9)<br/>시금치나물 (5.6)<br/>소불고기볶음 (5.6.13.16)<br/>맛살야채계란말이 (1.5)<br/>알타리김치 (9)<br/>미숫가루 (2.5.13)
B10,7010058,개포고등학교,20250605,중식,나시고랭새우볶음밥(새우) (1.6.9.12.13.17.18)<br/>쌀국수국물 (5.6.15.16.18)<br/>분짜 (5.6.10.13.16)<br/>새우짜조롤&멘보샤 (1.5.6.9.10.12.13.16.18)<br/>배추김치 (9)<br/>열대과일샐러드&짜먹는요구르트 (2)
B10,7010058,개포고등학교,20250609,중식,비빔찜닭덮밥(수제) (5.6.12.13.15.18)<br/>콩나물국 (5)<br/>베이컨떡말이꼬치 (1.5.6.10.12.13)<br/>배추김치 (9)<br/>브로콜리감자샐러드 (8.13.18.1.5.6)<br/>수박 
B10,7010058,개포고등학교,20250610,중식,렌틸콩기장밥 <br/>닭개장 (1.5.6.9.13.15.17.18)<br/>비엔나소세지야채볶음(케찹) (2.5.6.10.12.13.15.16)<br/>야채샐러드&유린기소스 (5.6.13)<br/>가자미살튀김 (5.6)<br/>알타리김치 (9)
B10,7010058,개포고등학교,20250611,중식,햄야채볶음밥 (1.2.5.6.10.13.15.16.18)<br/>크림스프 (2.5.6.13.16)<br/>수제파인애플치즈함박 (1.2.5.6.10.12.13.16.18)<br/>깍두기 (9)<br/>파스타샐러드(면) (1.2.5.6.12.13)
B10,7010058,개포고등학교,20250612,중식,혼합잡곡밥 <br/>감자호박고추장찌개 (5.6)<br/>새송이양념구이 (5.6.13)<br/>콩나물파채무침(셀프) (5.6.13)<br/>대패돈육볶음 (5.6.10.13.18)<br/>배추김치 (9)<br/>상추쌈&쌈장 (5.6.13)
B10,7010058,개포고등학교,20250613,중식,백미밥 <br/>유부주머니김치우동 (1.2.5.6.7.9.10.13.16.18)<br/>깍둑단무지 <br/>안심&고구마치즈돈까스 (1.2.5.6.10.12.13.18)<br/>열무김치 (9)<br/>과일야채샐러드&요거트소스 (1.2.5.6.12.13)
B10,7010058,개포고등학교,20250616,중식,참치야채비빔밥 (1.5.6.13)<br/>근대된장국 (5.6)<br/>삼색묵무침 (5.6)<br/>오징어문어핫바&머스터드 (1.5.6.13)<br/>백김치 (9)<br/>멜론 
B10,7010058,개포고등학교,20250617,중식,혼합잡곡밥 <br/>들깨시래기국 (5.6)<br/>돼지갈비찜 (5.6.10.13.18)<br/>도토리묵야채무침(들깨) (5.6.13)<br/>해물파전 (1.5.6.9.13.17)<br/>알타리김치 (9)<br/>양파초간장(전곁들이) (5.6.13)
B10,7010058,개포고등학교,20250618,중식,달걀볶음밥 (1.5.6.13.18)<br/>마라탕 (2.5.6.10.15.16)<br/>데리소스감자조림(배식) (5.6.13)<br/>배추김치 (9)<br/>사과딸기쭈쭈바 (2)<br/>치킨샐러드&허니머스터드 (1.2.5.6.13.15.18)
B10,7010119,건국대학교사범대학부속고등학교,20250519,중식,#귀리밥 <br/>#미니육개장칼국수 (2.5.6.16)<br/>#얼갈이된장무침 (5.6)<br/>#고등어구이*와사비간장 (5.6.7.13)<br/>#소떡소떡 (1.5.6.10.12.15.16.18)<br/>#깍두기 (9)<br/>#짜요짜요(복숭아맛) (2)
B10,7010119,건국대학교사범대학부속고등학교,20250520,중식,#귀리밥 <br/>#물떡어묵국 (1.5.6)<br/>#무쌈 <br/>#미역줄기볶음 <br/>#숯불닭갈비 (5.6.12.13.15.16.18)<br/>#알감자버터구이 (2)<br/>#배추겉절이 (9)
B10,7010119,건국대학교사범대학부속고등학교,20250521,중식,#쌀밥*후리카케 (4.5.6)<br/>#트러플양송이스프 (2.5.6.15.16)<br/>#토마토살사샐러드 (12.13)<br/>#돈마호크*소스 (2.5.6.10.12.13.16.18)<br/>#스위트콘구이 (1.2.5.6.15.16.18)<br/>#깍두기 (9)<br/>#포도슬러쉬 (2)
B10,7010119,건국대학교사범대학부속고등학교,20250522,중식,#칼슘기장밥 <br/>#된장찌개 (5.6)<br/>#쑥갓두부무침 (5)<br/>#치즈주꾸미볶음 (2.5.6.10)<br/>#김계란말이 (1.4.5.6)<br/>#돌김자반 (5)<br/>#배추겉절이 (9)<br/>#수박 
B10,7010119,건국대학교사범대학부속고등학교,20250523,중식,#(추가)쌀밥 <br/>#자장면 (2.5.6.10.15.16)<br/>#짬뽕국 (2.5.6.9.10.15.16.17.18)<br/>#꼬들단무지무침 <br/>#새우꼬치*칠리소스 (1.6.9.12.13.18)<br/>#포기김치 (9)<br/>#사과요구르트 (2)
B10,7010119,건국대학교사범대학부속고등학교,20250526,중식,#혼합잡곡밥 (5)<br/>#냉도토리묵국 (5.6.9.16)<br/>#보쌈 (5.6.9.10)<br/>#모듬쌈&쌈장 (5.6)<br/>#무말랭이무침 (5.6.9)<br/>#보쌈김치 (9)<br/>#수리취꿀떡 (6)
B10,7010119,건국대학교사범대학부속고등학교,20250527,중식,#수수밥 <br/>#근대된장국 (5.6)<br/>#쇠고기참나물샐러드 (5.6.16.18)<br/>#치즈불닭 (2.5.6.13.15)<br/>#야채튀김&초간장 (1.5.6.18)<br/>#포기김치 (9)<br/>#아이스슈 (1.2.5.6)
B10,7010119,건국대학교사범대학부속고등학교,20250528,중식,#칼슘쌀밥 <br/>#미니불고기우동 (5.6.7.16.18)<br/>#단무지김가루무침 (4.5.6)<br/>#경양식돈까스&소스 (1.2.5.6.10.12.13.16.18)<br/>#포기김치 (9)<br/>#양배추샐러드&참깨드레싱 (1.5)<br/>#메론크림슬러쉬 (2)
B10,7010119,건국대학교사범대학부속고등학교,20250529,중식,#옥수수밥 <br/>#돼지김치찌개 (5.6.9.10.12)<br/>#숙주나물 <br/>#쇠고기불고기 (5.6.10.11.13.16)<br/>#무침군만두 (2.5.6.9.10.16.18)<br/>#깍두기 (9)<br/>#체리 
